电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
复仇战姬,科拉莉·法尔雅,科拉莉·法尔雅,玛蒂尔达·鲁茨/凯文·让森斯/文森特·科隆布/纪尧姆·布谢德,动作/惊悚,法国,英语/法语,2017-09-10(多伦多电影节)/2018-02-07(法国),108分钟,烈女復仇(港)/血色攞命花(港)/复仇,tt6738136
曼蒂,帕诺斯·科斯马图斯,帕诺斯·科斯马图斯/亚伦·斯图尔特-安,尼古拉斯·凯奇/安德丽亚·瑞斯波罗格/莱纳斯·罗彻/奈德·丹内利/欧文·弗热瑞/理查德·布雷克/比尔·杜克/兰恩·皮雷/克莱蒙·马霍内/亚历克西斯·朱蒙特,动作/恐怖/犯罪,美国/比利时/英国,英语,2018-01-19(圣丹斯电影节)/2018-09-14(美国),121分钟,狂屠绝路(港)/曼迪,tt6998518
银魂,福田雄一,福田雄一/空知英秋,小栗旬/菅田将晖/桥本环奈/柳乐优弥/新井浩文/吉泽亮/早见明里/室毅/长泽雅美/冈田将生/佐藤二朗/菜菜绪/安田显/中村勘九郎/堂本刚/山田孝之,喜剧/动作/奇幻/冒险,日本,日语,2017-09-01(中国大陆)/2017-07-14(日本),130分钟,银魂真人版/Gintama,tt5805470
光灵,大卫·阿耶,马克斯·兰迪斯,威尔·史密斯/乔尔·埃哲顿/劳米·拉佩斯/埃德加·拉米雷兹/露西·弗莱/吴青芸/亚历克斯·梅拉兹/海皮·安德森/伊克·巴里霍尔兹/道恩·奥利弗瑞/马特·杰拉德/赵牡丹/约瑟夫·皮库伊罗/布拉德·威廉姆·亨克/杰伊·埃尔南德斯/恩里克·穆西安诺/斯嘉丽·斯宾塞/安德里亚·纳维多/鲍比·纳德利/卡洛斯·利纳雷斯/芭妮·里维拉,动作/犯罪/奇幻,美国,英语,2017-12-22(美国),117分钟,明亮,tt5519340
游侠索罗：星球大战外传,朗·霍华德,乔恩·卡斯丹/劳伦斯·卡斯丹/乔治·卢卡斯,阿尔登·埃伦瑞奇/艾米莉亚·克拉克/伍迪·哈里森/唐纳德·格洛弗/保罗·贝坦尼/乔纳斯·索塔莫/菲比·沃勒-布里奇/沃维克·戴维斯/坦迪·牛顿/克林特·霍华德/伊安·肯尼/理查德·迪克森,动作/科幻/冒险,美国,英语,2018-05-25(美国/中国大陆)/2018-05-10(洛杉矶首映),135分钟,韩索罗：星球大战外传(港)/星球大战外传：游侠索罗/星球大战外传：索罗/星球大战韩·索罗外传/游侠索罗/韩索罗外传/星战外传2,tt3778644
掠食城市,克里斯蒂安·瑞沃斯,弗兰·威尔士/菲利帕·鲍恩斯/彼得·杰克逊/菲利普·里夫,海拉·西尔玛/雨果·维文/金吉/罗伯特·席安/莱拉·乔治/史蒂芬·朗/弗兰基·亚当斯/凯伦·皮斯托里斯/科林·萨蒙/安德鲁斯·李斯/莎拉·慕恩/罗南·拉夫特瑞/乔尔·托贝克/帕特里克·麦拉海德/史蒂芬·乌瑞/马尼克·古纳拉塔尼/菲利普·里夫/纳撒尼尔·利斯/雷吉-让·佩吉/卡卢姆·吉廷斯/安佑森/马克·哈德洛/马克米钦森/索菲·考克斯/莎拉·皮尔斯/奇·陈/约瑟夫·米卡-亨特/特里·诺瑞斯/安龙·杰克森/梅根·爱德华兹/尼克·布雷克/玛丽亚·沃克/阿曼·韦弗/玛德琳·亚当斯/马丁·郭/罗德尼·库克,动作/科幻/冒险,美国/新西兰,英语,2019-01-18(中国大陆)/2018-12-14(美国),128分钟,移动城市：致命引擎(港/台)/牵引城市/致命引擎/掠食城市：致命引擎,tt1571234
薄荷,皮埃尔·莫瑞尔,查德·圣·约翰,詹妮弗·加纳/小约翰·加拉赫/约翰·奥提兹/胡安·巴勃罗·拉瓦/安妮·伊隆泽/杰夫·赫普内尔/凯莱·弗莱明/埃迪·辛/马索·曼恩/泰森·里特/伊恩·卡塞尔伯里/理查德·卡夫拉尔/约翰尼·奥蒂斯,剧情/动作/惊悚,美国,英语,2018-09-07(美国),102分钟,薄荷殺姬(港)/血薄荷(台)/薄荷杀手,tt6850820
低压槽：欲望之城,张家辉,张家辉/文宁,张家辉/徐静蕾/何炅/余男/苗侨伟/元华/林雪/张可颐,剧情/动作/悬疑/犯罪,中国大陆/香港,汉语普通话/粤语/英语/泰语,2018-04-28(中国大陆),112分钟,低压槽/TheTrough/TasteofCrime,tt6871634
三重威胁之跨国大营救,杰西·约翰逊,乔伊·奥布莱恩/保罗·斯特海利,陈虎/卢靖姗/托尼·贾/伊科·乌艾斯/斯科特·阿金斯/迈克尔·加·怀特/迈克尔·比斯平/杰佳·亚宁/罗恩·斯穆安伯格,动作,泰国/中国大陆/香港/美国,英语/汉语普通话/泰语/印尼语/粤语,2019-03-29(中国大陆)/2019-03-19(美国),96分钟,三重威胁,tt6643972
不汗党,卞成贤,卞成贤,薛耿求/任时完/全慧珍/金熙元,剧情/动作/犯罪,韩国,韩语,2017-05-17(韩国),120分钟,不汗党：坏家伙们的世界/不汗党：地下秩序(台)/TheMerciless,tt6777370
我的间谍前男友,苏珊娜·福格尔,苏珊娜·福格尔/大卫·伊瑟森,米拉·库尼斯/凯特·麦克金农/贾斯汀·塞洛克斯/萨姆·修汉/薇尔玛·斯泽克斯/哈桑·明哈杰/凯文·亚当斯/吉莲·安德森/伊万娜·萨赫诺/简·库丁/保罗·雷瑟/弗雷德·迈拉麦德/詹姆斯·弗雷特/卡罗琳·皮克尔斯/贾斯婷·瓦希伯格/汤姆·斯托顿/罗德里克·希尔,喜剧/动作,美国/加拿大,英语/俄语/法语,2018-10-19(中国大陆)/2018-08-03(美国),117分钟,行动代号：特工EX(港)/老娘也要当间谍(台)/抛弃了我的间谍,tt6663582
龙虾刑警,李昕芸,范氿维/鹿迅,王千源/袁姗姗/刘桦/周游/周云鹏/张锦程/沈腾,喜剧/动作/犯罪,中国大陆,汉语普通话,2018-06-22(中国大陆),93分钟,LobsterCop,tt8489090
黄飞鸿之南北英雄,林珍钊,牛新瑶/高煜浩/杨宁/李震霄,赵文卓/唐文龙/韦娜/李璐兵/陈辰/李炳渊/魏小欢/许政国,动作/武侠,中国大陆,汉语普通话,2018-05-18(中国大陆),104分钟,黄飞鸿之生化人/TheUnityOfHeroes,tt8787116
意外杀手,杰西·约翰逊,斯科特·阿金斯/帕特·米尔斯/斯图·斯莫尔,斯科特·阿金斯/雷·史蒂文森/阿什丽·格林尼/大卫·佩默/迈克尔·加·怀特/雷·帕克/艾米·约翰斯顿/派瑞·本森/尼克·莫兰/罗斯·奥亨尼西/蒂姆·曼,动作/惊悚/犯罪,英国,英语,2018-02-05(德国)/2018-04-16(英国),105分钟,,tt6237612
黑白迷宫,阚家伟,王晶,任达华/陈小春/伍允龙/邱意浓/张兆辉/林雪/李子雄/桂晶晶,剧情/动作/犯罪,中国大陆/香港,汉语普通话,2017-09-01(中国大陆),103分钟,ColoroftheGame,tt7240562
黑暗塔,尼科莱·阿尔赛,尼科莱·阿尔赛/阿齐瓦·高斯曼/杰夫·皮克纳/安诺斯·托马斯·延森/斯蒂芬·金,马修·麦康纳/伊德里斯·艾尔巴/汤姆·泰勒/丹尼斯·海斯伯特/本·加文/金秀贤/杰基·厄尔·哈利/弗兰·克朗茨/阿比·丽/凯瑟琳·温妮克/尼古拉斯·鲍林/迈克尔·巴尔别里/何塞·祖尼加/尼古拉斯·汉密尔顿/阿尔弗雷多·纳西索,动作/奇幻/冒险,美国,英语,2017-08-04(美国),95分钟,黑魔塔(港)/黑塔(台)/黑暗之塔,tt1648190
忍者蝙蝠侠,水崎淳平,中岛一树/艾瑞克·加西亚/莱奥·褚,山寺宏一/高木涉/加隈亚衣/钉宫理惠/田中敦子/小野大辅/大塚芳忠/子安武人/诹访部顺一/梶裕贵/石田彰/河西健吾/长岛雄一/森川智之/三宅健太/长妻树里/罗杰·克莱格·史密斯/托尼·海尔/格蕾·德丽斯勒/塔拉·斯特朗/亚当·克罗斯代尔/弗雷德·塔特西奥/尤里·洛文塔尔/威尔·弗里德尔/汤姆·肯尼/艾瑞克·鲍扎/马修·杨·金,动作/动画,日本/美国,日语/英语,2018-04-24(美国)/2018-06-15(日本),85分钟,ニンジャバットマン,tt7451284
愤怒的黄牛,金旻昊,金旻昊,马东锡/宋智孝/金圣武/金敏载/朴智焕,动作/犯罪,韩国,韩语,2018-11-22(韩国),115分钟,愤怒的公牛/非卖品(台)/Unstoppable,tt9225192
姐姐,林京泽,金敏,李诗英/朴世婉/崔镇浩/李俊赫/李亨哲/金元海,动作,韩国,韩语,2019-01-01(韩国),92分钟,姊姊/五六月/Sister/Midsummer/NoMercy,tt9535950
麻药王,禹民镐,禹民镐,宋康昊/曹政奭/裴斗娜/李星民/金大明/金素真/李熙俊/赵宇镇,剧情/动作/犯罪,韩国,韩语,2018-12-19(韩国),139分钟,毒枭/毒王/DrugKing,tt6914542
暹罗决：九神战甲,彭萨·康斯里/甘·方苏旺/纳·约斯瓦塔纳蒙,纳·约斯瓦塔纳蒙/布莱恩·爱德华·希尔/DarakaWongsiri/SuphakornRiansuwan,卡诺查·曼雅德昂/萨维提·苏提查农/SirichaiCharoenkijtanakul/拉齐布·亚姆森/沃拉里·范伽罗马/NimitLuksameepong/DhamakaraJakraworawut/KonthornTaecholarn/SansernPokesombat/SuwandeeJakravoravudh/SupornDecharin/Sa-ArdPiempongsan/SapunsinSirichai/WatthanachaiTreedecha/PicrateDolrasee,动作/动画/奇幻,泰国,泰语/英语/汉语普通话,2018-06-29(中国大陆)/2018-01-11(泰国),104分钟,,tt7717440
人狼,金知云,金知云/押井守,姜栋元/韩孝周/郑雨盛/金武烈/韩艺璃/许峻豪/崔珉豪/申银秀/崔镇浩/玉子妍/李济延/李东河/李率求/沈昭英/郑元中/金宰荣/刘尚宰/郑基燮/刘志龙/金范来/金哲允/林智亨/朴秉恩/文艺媛/全汝彬/张元亨/洪仁/朴晟泽/金炫俊/文在元/姜贤重/朴正植/郑米楠/朴亨洙/林哲亨/朴珠熙/金贤昌,动作/爱情/科幻,韩国,韩语,2018-07-25(韩国),138分钟,Illang:TheWolfBrigade,tt3967878
独孤：倒回,崔恩重,,吴世勋/姜美娜/李济延/金熙镇/姜多贤/安宝贤,动作,韩国,韩语,2018-09-07(韩国),200分钟,独孤rewind,
神探蒲松龄,严嘉,刘伯翰/简文,成龙/阮经天/钟楚曦/林柏宏/林鹏/乔杉/潘长江/苑琼丹/刘智福/刘智满/刘智堂/姜嫄,喜剧/动作/奇幻,中国大陆,汉语普通话,2019-02-05(中国大陆),108分钟,神探蒲松龄之兰若仙踪/TheKnightofShadows:BetweenYinandYang/KnightofShadows:WalkerBetweenHalfworlds,tt7587984
盗潜黄金城,史蒂文·奎里,吕克·贝松/理查德·温克,沙利文·斯特普尔顿/J·K·西蒙斯/查理·比尤利/西尔维娅·侯克斯/约书亚·亨利/迪尔梅德·默塔/迪米特里·列奥尼达斯/克雷蒙斯·施伊克/艾文·布莱纳/彼得·达沃/卡里姆·谢里夫/丹尼斯·布里兹克,动作/犯罪/冒险,德国/法国/比利时/美国,英语/克罗地亚语/德语,2017-09-01(德国),106分钟,潜龙突击队(台)/海豹猎金队(港)/塞尔维亚湖/潜盗黄金城/TheLake/Braqueursd'élite,tt4106376
与神同行2：因与缘,金容华,金容华,河正宇/朱智勋/马东锡/金香起/李政宰/赵汉哲/金明坤/金东旭/郑惟安/都暻秀,动作/奇幻,韩国,韩语,2018-08-01(韩国),142分钟,与神同行：终极审判(港)/与神同行：最终审判(台)/与神同行2：因与果/与神同行下/和神一起2/与神同在2/与神一起2/AlongWiththeGods:TheLast49Days/AlongWiththeGods2,tt8116428
胖子行动队,包贝尔,张鹏/刘智林,文章/包贝尔/郭京飞/李成敏/辣目洋子/许君聪/曾一竣/张梦露/戚玉武/仓田保昭/木幡龙/宋佳/文隽,喜剧/动作,中国大陆,汉语普通话,2018-09-30(中国大陆),108分钟,FatBuddies,tt8845432
缉枪,徐兵,徐兵,白举纲/热依扎/连奕名/任东霖/童苡萱/王堃/洪剑涛/王泷正/陈启杰/戚云鹏/苗青/吴冕/娟子/崔月/巴多/斌子/侯传杲/白红标/洪京京/黎真成/李明/黄馨瑶/葛英含/孙亚来/韩楠/石典典/程婉竹/焦尤成/赵炳锐/汤程,剧情/动作/犯罪,中国大陆,汉语普通话,2017-06-23(中国大陆),104分钟,Strangers,tt6096894
热血街区电影版2：天空尽头,久保茂昭/中茎强,平沼纪久/渡辺啓/福田昌平/上条大辅,岩田刚典/登坂广臣/田崎敬浩/黑木启司/洼田正孝/山田裕贵/林遣都/小林直己,动作,日本,日语,2017-08-19(日本),124分钟,,tt6721358
