电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
自由了！,皮埃尔·沙尔瓦多利,本杰明·查比特/贝诺伊·格拉芬/皮埃尔·沙尔瓦多利,阿黛拉·哈内尔/皮奥·马麦/奥黛丽·塔图/达米安·勃纳尔/樊尚·埃尔巴兹/霍钦·丘特里/奥克塔夫·波斯维特/克里斯多夫·泰克,剧情/喜剧/犯罪,法国,法语,2018-05-14(戛纳电影节)/2018-10-31(法国),108分钟,旧爱来找碴(台)/谈谈情，补补镬(港)/TheTroublewithYou,tt7534068
银湖之底,大卫·罗伯特·米切尔,大卫·罗伯特·米切尔,安德鲁·加菲尔德/狄波拉·盖夫娜/丽莉·克亚芙/瑞琪·琳德赫姆/克里斯·加恩/考莉·埃尔南德斯/杰西卡·马金森/丽兹·科菲/斯凯·埃洛巴/杰克逊·江恩/瑞克斯·林恩/托弗·戈瑞斯/佐莎·马梅特/安娜贝尔·德克斯特-琼斯/卢克·拜恩斯/艾莉·麦克唐纳/维多利亚·布鲁诺/格蕾丝·范·帕滕,剧情/喜剧/惊悚/犯罪,美国,英语,2018-05-15(戛纳电影节)/2019-04-19(美国),139分钟,银湖之下,tt5691670
读书会,比尔·霍德曼,比尔·霍德曼/艾琳·西姆斯,艾丽西亚·希尔维斯通/简·方达/玛丽·斯汀伯根/安迪·加西亚/黛安·基顿/坎迪斯·伯根/理查德·德莱弗斯/唐·约翰逊/华莱士·肖恩/莫洽·梦若/凯蒂·阿赛尔顿/格雷格·T·尼尔森/小艾德·博格里/汤米·杜威/丽丽·博尔丹,剧情/喜剧/爱情,美国,英语,2018-05-18(美国),104分钟,读书俱乐部/高年级姐妹会(台),tt6857166
勒索,AbhinayDeo,ParveezSheikh/PradhumanSingh,伊尔凡·可汗/KirtiKulhari/乌尔米拉.马东卡/迪维亚·达塔/阿鲁诺德·辛格/奥米·瓦依达/AnujaSathe/NeelimaAzim/GajrajRao/PradhumanSingh/维布哈·乔希伯尔,喜剧,印度,印地语,2018-04-06(印度),138分钟,致命勒索,tt6972140
90年代中期,乔纳·希尔,乔纳·希尔,桑尼·苏尔季克/凯瑟琳·沃特斯顿/卢卡斯·赫奇斯/纳-凯尔·史密斯/奥伦·普雷纳特/吉奥·加利西亚/赖德·麦克劳克林/亚历克萨·德米/哈莫尼·科林/杰洛德·卡尔迈克/贾克斯·马尔科姆,剧情/喜剧,美国,英语,2018-09-09(多伦多电影节)/2018-10-19(美国),84分钟,Mid'90s,tt5613484
最萌警探,亚历山大·安德里尤先科,安德烈·佐洛塔廖夫,莉莎·阿尔扎马索娃/谢尔盖·加尔马什/杨歌/瑟妮娅·拉芙洛娃-格林卡/安德烈·纳兹莫夫/亚历山大·佩特罗夫/彦·萨普尼克,喜剧/冒险,俄罗斯,俄语,2018-12-14(中国大陆)/2017-09-14(俄罗斯),95分钟,Naparnik/Partner,tt6380140
小偷演员,西田征史,西田征史,丸山隆平/市村正亲/石桥杏奈/宫川大辅/片桐仁/高畑充希/峰村理惠/中山裕介/向井理/片桐入/平田敦子/查德·穆莱恩,喜剧,日本,日语,2017-10-27(东京电影节)/2017-11-18(日本),114分钟,TheStand-inThief/Dorobôyakusha,tt6444182
追随你脚步,理查德·隆克瑞恩,梅格·伦纳德/尼克·默克罗夫特,蒂莫西·斯波/乔安娜·林莉/艾美达·斯丹顿/大卫·海曼/西莉亚·伊姆里/约翰·塞森斯/约茜·劳伦斯/理查德·霍普/西恩·托马斯/保罗·陈,喜剧/爱情,英国,英语/法语/威尔士语,2017-11-02(美国)/2018-02-23(英国),111分钟,舞动心人生(台),tt4538916
妄想学生会 剧场版,金泽洪充,金泽洪充/氏家ト全(原作),浅沼晋太郎/日笠阳子/佐藤聪美/矢作纱友里/斋藤千和/上坂堇/下田麻美/日野未步/加藤英美里/小见川千明/小林优/新井里美/田村睦心/椎名碧流/平野文/布里德卡特·塞拉·惠美/田中爱美/白石稔,喜剧/动画,日本,日语,2017-07-21(日本),60分钟,,tt6337252
不干了，我开除了黑心公司,成岛出,多和田久美/成岛出/北川恵海,福士苍汰/工藤阿须加/黑木华/森口瑶子/池田成志/小池荣子/吉田钢太郎,喜剧,日本,日语,2017-05-27(日本),113分钟,不干了！我开除了黑心公司(台)/受够了！我要炒老细(港)/希望在别处/ToEachHisOwn,tt5922578
切小金家的旅馆,林冠慧,林冠慧,张庭瑚/洪言翔/林鹤轩/郭书瑶/罗家英/朱咪咪,喜剧/恐怖,台湾,汉语普通话,2018-07-06(台湾),109分钟,切小金的旅馆/SecretsintheHotSpring,tt8587122
外国佬,纳许·埃哲顿,安东尼·塔姆巴基斯/马修·斯通,乔尔·埃哲顿/查理兹·塞隆/大卫·奥伊罗/阿曼达·塞弗里德/坦迪·牛顿/迭戈·卡塔诺/卡洛斯·科罗纳/巴希尔·萨拉赫丁/格伦·久保田/梅罗妮·迪亚兹/哈里·崔德威/西奥·泰普里兹/帕丽斯·杰克逊/尤尔·瓦斯克斯/埃尔南·门多萨/赫克托·科特思法基斯/里卡多·埃斯克拉/阿兰·卢克/肯尼斯·崔/沙尔托·科普雷,喜剧/动作/犯罪,美国/澳大利亚,英语/西班牙语/法语,2018-03-09(美国),111分钟,老板好坏(台)/边个出差咁黑仔？(港)/美国运通/AmericanExpress,tt3721964
谁杀死了堂吉诃德,特瑞·吉列姆,特瑞·吉列姆/托尼·格里索尼/塞万提斯,亚当·德赖弗/欧嘉·柯瑞兰寇/乔纳森·普雷斯/斯特兰·斯卡斯加德/奥斯卡·贾恩那达/杰森·沃特金斯/塞尔希·洛佩斯/詹迪·莫拉/特瑞·吉列姆/霍威克·库区科利安/阿尔维托·乔·李/威廉·米勒/萝西·德·帕尔马/布鲁诺·塞维利亚,剧情/喜剧/奇幻/冒险,西班牙/比利时/法国/葡萄牙/英国,英语/西班牙语,2018-05-19(戛纳电影节)/2018-06-01(西班牙),132分钟,谁杀了堂吉诃德/杀死堂吉诃德的人/杀了唐吉诃德的男人/TheManWhoKilledDonQuixote,tt1318517
裸婚大喜,迈克尔·泰兹,里克·阿尔瓦雷斯/马丁·纳森/托克尔·纳森/科里·科勒/马龙·韦恩斯,马龙·韦恩斯/雷吉娜·赫尔/丹尼斯·海斯伯特/J·T·杰克逊/斯考特·佛雷/伊丽莎·库伯/布莱恩·麦肯奈特/洛雷塔·迪瓦恩/科里·哈德里克/里克·菲茨/戴夫·谢里登/小尼尔·布朗/妮科娃·斯特普尔顿/大卫·德怀尔/康纳·布罗菲/贾罗德·瓦尔沃/杰森·戴维斯/马修·康威尔/乔尔·拉什/朱万达斯·坎迪斯/LabrandonShead/JeffCoopwood/DavidDmanEscobar/布伦特·莫雷尔·加斯金斯/朱尔斯·黑文/敏卡·凯利/JackLandry/贾德·罗德曼/杰瑞米·赛克斯,喜剧/爱情/奇幻,美国,英语,2017-08-11(美国),96分钟,裸(台),tt6048930
三次元女友,英勉,高野水登,中条彩未/佐野勇斗/清水寻也/恒松祐里/上白石萌歌/优太朗/三浦贵大/神田沙也加/滨田麻里/竹内力,喜剧,日本,日语,2018-06-18(上海电影节)/2018-09-14(日本),115分钟,3D女友/3D女朋友/3DKanojo:RealGirl,tt8746914
迈耶罗维茨的故事,诺亚·鲍姆巴赫,诺亚·鲍姆巴赫,亚当·桑德勒/艾玛·汤普森/本·斯蒂勒/格蕾丝·范·帕滕/达斯汀·霍夫曼/伊丽莎白·玛维尔/坎迪斯·伯根/丹尼尔·弗莱厄蒂/丽贝卡·米勒/杰瑞德·桑德勒/琳·莱妮/张欣迪/沙基纳·贾弗里/米奇·萨姆纳/亚当·德赖弗/安娜贝尔·德克斯特-琼斯,剧情/喜剧/家庭,美国,英语,2017-05-21(戛纳电影节)/2017-10-13(美国),112分钟,迈耶维茨家的故事(台)/麦耶伍兹故事(全新选集),tt5536736
我是好人,邢键钧,邢键钧,贾景晖/刘南/杨壹童/邢瀚卿/王冠淇/李沐泽,喜剧/犯罪,中国大陆,汉语普通话,2018-01-14(中国大陆),90分钟,,
我是你妈,张骁,张骁/樊菁/邱岩,闫妮/邹元清/吴若甫/吴大维/耿乐/张恒/曾江/廖学秋/那威/吴樾/曹思达/李政阳,剧情/喜剧,中国大陆,汉语普通话,2018-05-11(中国大陆),104分钟,亲爱的冤家/IAmYourMom,tt8399698
吃货宇宙,陈廖宇,向华/周优悠/梁爽/易暄,张鹤来/张栩儿/刘思童/吴旭/孙博/陈子平/崔志刚/廖伟/郭笑/孙照博/将小北/胖妞,喜剧/科幻/动画,中国大陆,汉语普通话,2018-06-16(中国大陆),89分钟,Foodiverse,
中转停留,威廉姆·H·梅西,大卫·霍恩斯比/兰斯·克拉尔,凯特·阿普顿/亚历珊德拉·达达里奥/马特·巴尔/马特·琼斯/卡尔·潘/迈克尔·本耶尔/艾米·阿内克/乔·努内斯/阿尔文·桑德斯/罗伯·考德瑞/莫莉·香侬/安吉拉·穆尔/约翰·卡西尼/詹妮弗·千/约翰·德斯崔/罗克·克里切洛/凯利·格泽尔/玛丽·布莱克,喜剧,美国,英语,2017-08-03(美国),88分钟,猎男有转机(台)/停留,tt4565520
大叔花样游泳队,奥利弗·帕克,阿希林·蒂塔,罗伯·布莱顿/鲁珀特·格雷夫斯/托马斯·图尔格斯/阿迪勒·阿赫塔尔/吉姆·卡特/丹尼尔·梅斯/罗南·达利/克里斯·杰普森/斯派克·怀特/内森奈尔·帕克/简·霍洛克斯/夏洛特·莱利/阿希林·蒂塔/安德鲁·诺/克里斯蒂安·鲁贝克/奥兰多·希尔/马克·福斯特/马诺伊·阿南德/克莱尔·阿什顿/保罗·布莱克维尔/汉娜·布拉米雷斯/克里斯·考林/丹尼尔·厄根/迈克尔·海登/泰·赫尔利/凯文·马塔迪恩/马汀·麦格/丽塔-麦克唐纳丹帕/卡罗尔·斯蒂尔/乔·惠特利/布塔法·维塔,剧情/喜剧/运动,英国,英语,2018-07-01(爱丁堡国际电影节)/2018-07-06(英国),96分钟,大叔游泳队,tt6532374
真爱百分百,弗朗克·迪博斯克,弗朗克·迪博斯克/德克兰·梅,弗朗克·迪博斯克/亚历山德拉·拉米/艾尔莎·泽贝斯坦/热拉尔·达尔蒙/卡洛琳·安格鲁德/洛朗·巴图/克洛德·布拉瑟/弗朗索瓦-格扎维埃·德梅松/克里斯托弗·卡纳德/弗朗西斯·科菲内/源利华/菲利普·维约,喜剧/爱情,法国/比利时,法语/英语/意大利语,2018-03-14(法国),107分钟,爱情不轮转(台)/全员起立/RollingtoYou,tt6838702
趴体生活,本·法尔科内,本·法尔科内/梅丽莎·麦卡西,梅丽莎·麦卡西/马特·沃尔什/莫莉·戈登/本·法尔科内/杰基·韦佛/斯蒂芬·鲁特/玛娅·鲁道夫/吉莉安·雅各布斯/亚德里亚·霍纳/杰茜·恩尼斯/海蒂·加德纳/黛比·瑞恩/克里斯·帕内尔/朱丽·鲍温/丸山凯伦/欧阳万成/卢克·本沃德/史蒂夫·马洛/奈特·法松/莎拉·贝克/克里斯蒂娜·阿奎莱拉/露西·卡罗尔/MatthewChristensen/德梅特里·兰德尔/SherinMaldonado/瑞恩·牛顿/帕蒂·舍尔哈斯,喜剧,美国,英语,2018-05-11(美国),105分钟,生活派对/派对主角/派對人生(台),tt5619332
我的爸爸是森林之王,本·斯塔森/杰里米·德格鲁森,鲍勃·巴伦/卡尔·布伦克尔,帕皮·福克纳/克里斯托弗·L·帕森/玛莉芙·赫林顿/泰伦斯·斯通/乔·托马斯/乔·奥克曼/莱拉·贝尔津什/桑迪·福克斯/迈克尔·索里奇/约翰尼·卫斯理/布洛迪·赫辛/乔治·巴比特/汤姆·布兰克/小巴里·D·巴克纳/乔伊·卡门/辛达·亚当斯/玛丽·德文/杰夫·道切特/大卫·埃普斯特恩/凯尔·赫伯特/史蒂夫·克拉默/柯克·桑顿/尤里·洛文塔尔/莱克斯·朗/塔拉·普拉特/罗杰·克莱格·史密斯/尼古拉斯·玛吉,喜剧/动画/冒险,法国/比利时,法语/英语,2017-10-14(中国大陆)/2017-07-26(荷兰)/2017-08-16(法国),91分钟,大脚冒险王(台)/大脚的儿子/BigfootJunior,tt5715410
迷镇凶案,乔治·克鲁尼,乔尔·科恩/伊桑·科恩/乔治·克鲁尼/格兰特·赫斯洛夫,马特·达蒙/朱丽安·摩尔/奥斯卡·伊萨克/诺亚·尤佩/托尼·埃斯皮诺萨/格伦·弗莱施勒/梅根·弗格森/杰克·康利/迈克尔·D·科恩/黛安·德恩/盖里·巴萨拉巴/斯蒂夫·蒙罗埃/阿历克斯·哈赛尔/利斯·M·伯克/克里麦·威斯特博克/霍普·班克斯/罗伯特·皮尔斯/文斯·切法卢/达什·威廉姆斯/加文·怀尔德/兰登·戈登/蒂姆·内夫/马拉·费尔克拉夫/艾米丽·高斯/艾瑞克·奥德,喜剧/悬疑/犯罪,美国/英国,英语,2018-01-12(中国大陆)/2017-09-02(威尼斯电影节)/2017-10-27(美国),104分钟,完美社区谋杀案(台)/坚离地死人劫案(港)/迷镇/小镇郊区,tt0491175
斯坦和奥利,乔·拜尔德,杰夫·波普,史蒂夫·库根/约翰·C·赖利/雪莉·亨德森/妮娜·阿里安达/丹尼·赫斯顿/斯蒂芬妮·海姆/萨西·凯恩/鲁弗斯·琼斯/宾利·卡鲁/桑吉弗·科赫利/丹尼尔·弗恩/迈克尔·海登/尼克·欧文福特/哈里·赫普/加里·基利/莱蕾·迪克斯/丽贝卡·埃莉斯·兰姆/西蒙·阿格,剧情/喜剧/传记,英国/美国/加拿大,英语,2018-10-21(伦敦电影节)/2019-01-11(英国),97分钟,喜剧天团：劳莱与哈台(台)/斯坦与奥列佛/StanandOllie,tt3385524
阳光姐妹淘,大根仁,大根仁,筱原凉子/广濑铃/板谷由夏/小池荣子/友坂理惠/渡边直美/池田依来沙/山本舞香/野田美桜/田边桃子/富田望生/三浦春马/中川雅也/新井浩文/矢本悠马,剧情/喜剧/歌舞,日本,日语,2018-08-31(日本),119分钟,SUNNY我們的青春(台)/Sunny:OurHeartsBeatTogether,tt7493818
牵线,克莱尔·斯坎伦,凯瑟琳·西尔伯曼,佐伊·达奇/格伦·鲍威尔/刘玉玲/泰雅·迪格斯/琼·斯莫斯/梅瑞迪斯·海格纳/皮特·戴维森/乔恩·鲁德尼茨基/泰塔斯·伯吉斯/杰克·罗宾森/亚伦·科斯塔·加尼斯/PaulieDeoJr./诺亚·罗宾斯/CodyCalafiore/RalphByers/LeonardOuzts/麦迪逊·阿诺德/伊万·帕克/杰夫·西勒/FayAnnLee/斯蒂芬妮·许/H·弗利/JoshBerresford/FabrizioBrienza/斯泰西·爱丽丝·科恩/马米·科西科/何伟清/杰奎琳·霍努力克/费斯·洛根/桃乐丝·麦卡锡/安妮·比萨比亚/雪莉·罗德里格斯,喜剧/爱情,美国,英语,2018-06-15(美国),105分钟,老板送作堆(台)/TheSetUp,tt5304992
淘气大侦探,约翰·斯蒂文森,本·扎佐夫/安迪·赖利/凯文·塞西尔/埃米莉·库克/凯茜·格林伯格,詹姆斯·麦卡沃伊/艾米莉·布朗特/约翰尼·德普/切瓦特·埃加福特/玛丽·布莱姬/迈克尔·凯恩/玛吉·史密斯/凯利·阿斯博瑞/德克斯特·弗莱彻/马特·卢卡斯/斯戴芬·莫昌特/奥兹·奥斯朋/罗莎莉·克雷格/詹米·德米特鲁/史蒂夫·汉密尔顿·肖/吴汉章/阿什利·詹森/斯蒂芬·怀特/朱丽·沃特斯/理查德·威尔逊,喜剧/动画/冒险,英国/美国,英语,2018-07-20(中国大陆)/2018-03-23(美国)/2018-05-11(英国),86分钟,吉诺密欧与朱丽叶2/神探福尔摩侏(港)/糯尔摩斯(台)/吉诺密欧与朱丽叶2：夏洛克·糯尔摩斯/Gnomeo&Juliet2/GnomeoandJuliet2/Gnomeo&Juliet:SherlockGnomes,tt2296777
脱单告急,柯孟融,任鹏,董子健/钟楚曦/春夏/袁福福/靳锦/尹雨航/吴昱瑶/刘梦梦/郗婧妍,喜剧/爱情,中国大陆,汉语普通话,2018-04-20(中国大陆)/2018-04-15(北京国际电影节),106分钟,完全男生手册/Dude'sManual,tt8319694
嫁我吧，哥们,塔雷克·布达里,哈立德·阿玛拉/塔雷克·布达里/皮埃尔·杜丹/纳迪娅·拉克达尔,塔雷克·布达里/菲利普·拉肖/夏洛特·加布里斯/安迪/大卫·马赛/朱利安·阿鲁蒂/巴亚·贝拉尔/菲利普·杜克斯纳/齐达内·苏阿内/朗齐·贝迪亚/米兰妮·让帕诺米,喜剧,法国,法语/阿拉伯语,2017-10-25(法国),92分钟,"兄弟，嫁给我好吗(台)/娶我吧，哥们/MarryMe,Dude",tt6021478
除蚤武士,鹤桥康夫,鹤桥康夫/小松重男,阿部宽/寺岛忍/丰川悦司/斋藤工/风间杜夫/大竹忍/前田敦子/桂三枝/笑福亭鹤光/福本莉子/飞鸟凛,喜剧/情色,日本,日语,2018-05-18(日本),110分钟,陪睡大人(台)/蚤とり侍/Nomitorisamurai/Flea-picking.Samurai,tt7393746
落水姻缘,罗布·格林伯格/鲍勃·费希尔,莱斯利·迪克逊/鲍勃·费希尔/罗布·格林伯格,安娜·法瑞丝/伊娃·朗格利亚/约翰·汉纳/欧赫尼奥·德尔维斯/斯薇兹·昆茨/阿利维亚·阿林·林德/艾米莉·麦迪森/加里·切克/汉娜·诺德伯格/塞西莉亚·苏亚雷斯/杰苏斯·欧乔阿/埃里克·李塞德/奥马尔·查帕罗/尼尔斯·霍涅斯卡德,喜剧/爱情,美国,英语,2018-05-04(美国),112分钟,,tt1563742
大浴场,吉尔·勒卢什,阿赫梅德·哈米迪/朱利安·兰布罗希尼/吉尔·勒卢什,马修·阿马立克/伯努瓦·波尔沃德/吉约姆·卡内/玛琳娜·佛伊丝/菲烈·卡特林/让·雨果·安格拉德/维尔日妮·埃菲拉/费利克斯·莫阿蒂/莱拉·贝蒂/诺亚·阿比塔,剧情/喜剧,法国,法语,2018-05-13(戛纳电影节)/2018-10-24(法国),122分钟,浮沉大叔(港)/SinkorSwim,tt7476116
念力,延尚昊,延尚昊,柳承龙/沈恩京/朴正民/郑有美/金敏载/艺秀晶/郑煐禥/金英善/李济延/金度允/太恒浩/康相元/尹智旭/严志满/金基天/函勝敏/高娜熙/李正恩/李承勇/禹正國/姜德重,剧情/喜剧/奇幻,韩国,韩语,2018-01-31(韩国),101分钟,心灵致动/Psychokinesis/Superpower,tt6890582
美国行动,道格·里曼,加里·斯皮内利,汤姆·克鲁斯/萨拉·赖特/多姆纳尔·格里森/杰西·普莱蒙/卡赖伯·兰德里·琼斯/罗拉·科克/杰玛·梅斯/康纳·特里内尔/本尼托·马丁内斯/艾普尔·比尔林斯利/杰德·瑞斯/斯蒂芬·考特尔/罗伯特·普拉尔戈/E·罗杰·米切尔/贾斯蒂斯·利克/莎朗·莫里斯/罗伯特·法里奥尔/亚历杭德罗·埃达,喜剧/动作/传记/犯罪,美国,英语/西班牙语,2017-08-18(台湾)/2017-09-29(美国),115分钟,美国制造/梅纳/巴利薛尔:飞常任务(港)/美国制造(台)/Mena,tt3532216
遇见你真好,顾长卫,孔龙/祖乱乱/姚冠辰/张雨悠/施鸽/张亚曦/刘颖/顾长卫,白客/蓝盈莹/张海宇/周楚濋/曹骏/王玉雯/蒋易/李晨晖/范明/蒋雯丽,剧情/喜剧/爱情,中国大陆,汉语普通话,2018-03-29(中国大陆),99分钟,飞火流星/NicetoMeetYou,tt8209632
你好布拉德,麦克·怀特,麦克·怀特,本·斯蒂勒/奥斯汀·艾布拉姆斯/珍娜·费舍/麦克·辛/杰梅奈·克莱门特/卢克·威尔逊/莎兹·拉亚/路易莎·李/麦克·怀特/泽维尔·佩雷斯·格罗贝/亚当·卡布里奥罗/费利西亚·舒尔曼/简·惠勒/卡尔·格拉戈萨斯/艾琳·阿戈斯蒂诺/弗兰克·方丹/道恩·福特/斯皮罗·马兰隹克斯/沙维尔·索特洛/吉米·坎摩尔/亚历山大·贝朗格/莱克西·罗斯/娜塔莉·希波蒂,剧情/喜剧/音乐,美国,英语,2017-09-09(多伦多电影节)/2017-09-15(美国),102分钟,人生剩利组(台)/布拉德的中年危机,tt5884230
无敌原始人,尼克·帕克,马克·伯顿/詹姆斯·希金森/尼克·帕克,汤姆·希德勒斯顿/埃迪·雷德梅恩/麦茜·威廉姆斯/蒂莫西·斯波/理查德·艾欧阿德/马克·威廉姆斯/尼克·帕克/米瑞安·玛格莱斯/罗伯·布莱顿/约翰尼·维加斯/凯万·诺瓦克/瑟莉娜·格里菲斯/西蒙·格林诺/吉娜·亚谢尔/卢克·沃尔顿/凯文·马塔迪恩/理查德·韦伯,喜剧/动画/冒险,英国/法国/美国,英语,2018-10-19(中国大陆)/2018-01-20(昂热电影节)/2018-01-26(英国),89分钟,石器小英雄(台)/超级无敌世界波(港)/早期人类,tt4701724
八年级,博·伯翰,博·伯翰,艾尔西·费舍尔/约什·汉密尔顿/艾米丽·罗宾森/杰克·莱恩/丹尼尔·祖尔格哈德利/弗莱德·海辛格/艾曼尼·刘易斯/卢克·普拉尔/凯瑟琳·奥利维雷/诺拉·姆林斯/蜜西·雅格/格雷戈·克罗/弗兰克·迪尔/黛博拉·安格/威廉·温施/丹·陈/汤姆·斯特拉特福,喜剧,美国,英语,2018-01-19(圣丹斯电影节)/2018-08-03(美国),94分钟,TheCoolestGirlintheWorld/8thGrade,tt7014006
副总统,亚当·麦凯,亚当·麦凯,克里斯蒂安·贝尔/艾米·亚当斯/史蒂夫·卡瑞尔/山姆·洛克威尔/娜奥米·沃茨/艾丽森·皮尔/埃迪·马森/贾斯汀·柯克/丽莎·盖伊·汉密尔顿/杰西·普莱蒙/比尔·坎普/唐·麦克马纳斯/莉莉·拉贝/谢伊·惠格姆/斯蒂芬·阿德利·葛尔盖/泰勒·派瑞/杰夫·博斯利/吉利安·阿美娜特/马修·雅各布斯,剧情/喜剧/传记/历史,美国,英语,2018-12-25(美国),132分钟,为副不仁(港/台)/位居次席/Cheney/Backseat,tt6266538
表情奇幻冒险,安东尼·莱昂迪斯,安东尼·莱昂迪斯/艾瑞克·希格尔/麦克·怀特,T·J·米勒/詹姆斯·柯登/安娜·法瑞丝/玛娅·鲁道夫/史蒂夫·赖特/詹妮佛·库里奇/帕特里克·斯图尔特/克里斯蒂娜·阿奎莱拉/索菲娅·维加拉/瑞秋·雷/西恩·海耶斯/杰克·T·奥斯汀/塔蒂·加布里埃/杰夫瑞·罗斯/亨特·玛奇/艾瑞克·希格尔/肖恩·吉布朗尼/连姆·艾肯/索姆·毕绍普斯/凯文·张伯伦/亚当·布朗/乔·怀特/康拉德·弗农/凯特·歌妮,喜剧/动画/冒险,美国,英语,2017-07-28(美国),86分钟,Emoji大电影：展现自我/Emoji大冒险(港)/表情符号电影(台)/Emoji大电影/EmojiMovie:ExpressYourself,tt4877122
荒城纪,徐啸力,闻燕/莫争/徐加欣,李畅/郝星棋/斯琴高娃/褚栓忠/王建国/阎青妤/高军/韩三明,剧情/喜剧,中国大陆,汉语普通话,2018-05-18(中国大陆)/2017-12-18(澳门电影节),104分钟,TheLostLand,tt8291232
西谎极落之太爆太子太空舱,吴汉邦/吴兆麟,向西村上春树/吴兆麟,周柏豪/张继聪/蔡瀚亿/林敏骢/林盛斌/雨侨/连诗雅/陈诗慧/庄思敏/周祉君/杜小乔/宋本中/徐浩昌/吴志雄/卢宛茵/郑丹瑞/卢觅雪/赵善恒/张学润,喜剧,香港/中国大陆,汉语普通话/粤语,2017-09-06(中国大陆)/2017-09-07(香港),100分钟,西谎极落/西谎极落：来自太空舱的你/西谎极落：太爆太子太空舱(港)/西谎极落：太爆．太子．太空舱(台)/TheSinkingCityFromtheSpaceCapsule,tt7375556
滚动的钢蛋,李春啸,李春啸/何瑶,李春啸/陈旭/李易祥/韩三明/李兰/陈勇/贾乐善/江辉/张郎/何达/王江华/徐本一/许婉/李丹翼/陈政阳/谢潇潇/大春/刘美瞳/贾冰冰/张培方/李潇/宋培/阿龙/董博文/马丁/蔡立志/董建忠,喜剧,中国大陆,汉语普通话,2019-02-17(中国大陆),77分钟,RollingSteelEggs,
天生不对,谷德昭,谷德昭,周渝民/薛凯琪/郑中基/恬妞/高捷/盛朗熙,喜剧/爱情,中国大陆,汉语普通话,2017-11-10(中国大陆),99分钟,PerfectCouple/TwoWrongsMakeaRight,tt7672188
战斗民族养成记,阿卡季·萨赫拉什维利/夏昊,安德烈·佐洛塔廖夫/玛丽亚·特鲁布妮科娃/亚历山大·诺斯科夫/亚历山大·马金/伊万·巴拉诺夫/雷光林,董畅/伊丽莎维塔·科诺诺娃/维塔利·哈耶夫/格兰特·吐火添/谢尔盖·奇尔科夫/娜塔莉亚·苏尔科娃/瓦季姆·斯米尔诺夫/德米特里·斯米尔诺夫/维拉·古里耶娃,喜剧/爱情,中国大陆/俄罗斯,汉语普通话/俄语,2019-01-24(中国大陆)/2019-01-17(俄罗斯),93分钟,HowIBecameRussian/Какясталрусским,tt9387352
邪不压正,姜文,姜文/何冀平/李非/孙悦/张北海,彭于晏/廖凡/姜文/周韵/许晴/泽田谦也/安地/史航/李梦/丁嘉丽/陈曦,剧情/喜剧/动作,中国大陆,汉语普通话/英语/日语/法语,2018-07-13(中国大陆),137分钟/134分钟(香港),侠隐/HiddenMan,tt8434380
绿毛怪格林奇,亚罗·切尼/斯科特·摩西尔,迈克尔·勒西厄尔/汤米·斯威德洛/苏斯博士,本尼迪克特·康伯巴奇/卡梅伦·丝蕾/拉什达·琼斯/法瑞尔·威廉姆斯/特里斯坦·奥哈尔/基南·汤普森/山姆·拉瓦尼诺/雷蒙·汉密尔顿/安吉拉·兰斯伯瑞/斯嘉丽·艾斯特维兹/迈克尔·贝亚蒂/罗里·艾伦/卡特·海斯汀斯/卡洛斯·阿拉斯拉奇/约翰·卡西尔/凯茜·卡瓦蒂妮/丹尼·曼恩/杰里米·马克斯韦尔/汤森·科尔曼/斯科特·摩西尔/梅里·康德伦/拉瑞恩·纽曼/布莱恩·T·德莱尼/约翰·德米塔/比尔·法玛尔/乔尔·斯维唐/亚伦·福尔斯/明迪·斯特林/塔拉·斯特朗/杰斯·哈梅尔/雷吉纳·托芬/吉姆·瓦德,喜剧/动画/奇幻,法国/中国大陆/日本/美国,英语,2018-12-14(中国大陆)/2018-11-09(美国),86分钟,圣诞怪怪杰(港)/鬼灵精(台)/圣诞怪杰/苏斯博士的圣诞怪杰/Dr.Suess‘HowtheGrinchStoleChristmas/Dr.Seuss’TheGrinch,tt2709692
夫人,阿曼达·斯特斯,阿曼达·斯特斯,托妮·科莱特/哈威·凯特尔/萝西·德·帕尔马/迈克尔·史麦利,剧情/喜剧/爱情,法国,英语/西班牙语/法语,2017-06-12(悉尼电影节)/2017-11-22(法国),90分钟,太太麦来乱,tt6045466
爸，我一定行的,蓝鸿春,郑润奇/蓝鸿春,郑润奇/郑鹏生/张咏娴/李树浩/林俊鑫/陈锦标/周素琴/郑辉松/张翼就/陈昱曦/苏细珍,剧情/喜剧/家庭,中国大陆,潮汕方言/汉语普通话,2018-08-24(中国大陆),100分钟,ProudofMe,tt8901722
我说的都是真的,刘仪伟,刘仪伟,小沈阳/陈意涵/吴樾/连凯/罗海琼/李易祥/朱云峰/刘仪伟,喜剧/动作/悬疑,中国大陆,汉语普通话,2018-03-30(中国大陆),99分钟,Really？,
